Code,float_gauss1_core_min,float_gauss1_core_std,float_gauss2_core_min,float_gauss2_core_max,float_gauss2_core_mean,float_gauss2_core_std,float_repulsion_core_min,float_repulsion_core_max,float_repulsion_core_mean,float_repulsion_core_std,float_hydrophobic_core_max,float_hydrophobic_core_mean,float_gauss1_shell1_min,float_gauss2_shell1_max,float_gauss2_shell1_std,float_repulsion_shell1_min,float_hydrophobic_shell1_max
38479,-8.819270134,0.4884546101,-339.1612244,0.8935700059,-0.5388448238,10.5480547,-6.845499992,0.4703100026,-0.0117184082,0.2330196351,5.990970135,0.01829411462,-6.723999977,1.475119948,2.756946802,-1.668782949,2.667155027
38779,-8.680879593,0.4833767414,-287.9012451,3.774338007,-0.2799291015,7.985222816,-3.220778942,3.3372159,-0.002140348777,0.1384817958,6.436570168,0.01959056221,-6.87154007,1.475119948,2.670994759,-1.519180059,2.562251091
39223,-8.553799629,0.4958206117,-436.2052307,4.051564217,-0.6714590788,14.97456455,-2.572885036,0.3347719908,-0.005735639948,0.1012312844,8.010969162,0.02111449838,-7.15929985,1.475119948,4.452672005,-1.416672945,2.443471909
39327,-8.916374207,0.4913396239,-190.6942291,2.217916012,-0.2380253524,5.684225559,-1.659343958,1.268597007,-0.003009225009,0.07457513362,6.782589912,0.01927661523,-6.834760189,1.475119948,1.289638042,-1.364166975,2.563760996
39965,-8.783069611,0.4841550291,-305.0452271,3.629045963,-0.5650293827,10.515275,-2.719980955,1.049919963,-0.005091550294,0.1019003615,7.494006157,0.0202498883,-6.816259861,1.475119948,2.875879049,-1.470113039,2.507884979
39985,-8.551650047,0.4704052806,-534.7872314,0.8935700059,-0.9414715171,17.3181839,-2.419730902,0.3195419908,-0.006091992371,0.101270169,5.99545002,0.01829129271,-7.137239933,1.475119948,4.370803356,-1.44035697,2.372095108
40326,-8.483849525,0.4628808498,-299.7168274,0.8935700059,-0.9607289433,15.21341133,-1.722360969,0.7945119739,-0.003968921956,0.07490442693,6.2385602,0.01807052083,-6.825630188,1.475119948,1.865074158,-1.534669042,2.687675953
40585,-8.01556015,0.4701485038,-568.3362427,4.011024952,-1.012066722,19.29492188,-2.273885012,0.7270879745,-0.005665195175,0.1039964259,7.629135132,0.02114747651,-6.839590073,1.475119948,3.604648829,-1.693796992,2.510761976
40896,-8.692749977,0.4814841151,-227.4202271,0.8935700059,-0.3923247159,7.445430756,-2.855047941,3.091176033,-0.004481027834,0.1426369548,6.199769974,0.01878167316,-7.178599834,1.475119948,2.093344688,-1.628594041,2.419744015
41368,-8.757089615,0.4865887761,-250.5432281,2.063829899,-0.2552593946,6.913793087,-2.704754114,0.1581870019,-0.007293353789,0.1169715747,6.337460041,0.01878993027,-6.809689999,1.475119948,2.326545,-1.462262034,2.497092009
41381,-8.863130569,0.4864021242,-164.9698334,1.772855043,-0.3854804337,6.730242729,-1.863373995,5.923155785,-0.0005787619157,0.1774666607,6.368919849,0.01970538124,-6.92828989,1.475119948,0.6144593358,-1.385655046,2.603470087
41385,-8.692520142,0.4792838395,-518.9502563,0.8935700059,-0.7711026669,15.58999538,-1.335592031,2.71507597,-0.002536881948,0.1006522626,6.644330025,0.01960414089,-6.992350101,1.475119948,4.693798065,-1.448835015,2.470468044
41428,-8.794830322,0.481102407,-394.9008179,0.8935700059,-0.8654431105,14.71197987,-2.953162909,1.731155992,-0.005206173286,0.1252164245,6.024879932,0.01814961992,-7.120369911,1.475119948,1.454499483,-1.447906017,2.426361084
41463,-8.863055229,0.4846169353,-686.0782471,0.8935700059,-0.7623052001,19.19649696,-3.43114996,2.770195961,-0.004718006589,0.1474870145,5.94190979,0.01739501022,-6.935520172,1.475119948,5.84344101,-1.33047998,2.445676088
42586,-8.858154297,0.4744493365,-317.9058228,1.860291958,-0.5894120932,11.28476429,-1.990535975,1.328559041,-0.003494111123,0.08458022028,6.297329903,0.01915610395,-7.020309925,1.475119948,0.8388512135,-1.47615695,2.508889914
42614,-8.937446594,0.4866437018,-616.833252,1.825062037,-0.9144585133,19.01453018,-8.851420403,0.1581870019,-0.01629693806,0.3127578199,6.402070045,0.01921422593,-6.958519936,1.475119948,5.973079205,-1.607432961,2.530417919
43079,-8.59430027,0.4710735381,-525.8312378,2.219418049,-0.5637845397,14.62292957,-4.242990017,0.1581870019,-0.009841215797,0.167478025,5.689280033,0.01767284237,-7.19810009,1.475119948,5.203587055,-1.570549965,2.476046085
43226,-8.940279961,0.5143949986,-367.2852173,1.448099971,-0.4889631569,11.01741123,-3.606297016,0.5355139971,-0.007512299344,0.1412820965,5.787549973,0.01702520438,-7.384140015,1.475119948,3.234957695,-1.626932979,2.431288958
43234,-8.828619957,0.4988847077,-402.4142151,3.996975899,-0.7820263505,14.78076458,-2.08279705,1.567080021,-0.001974508166,0.09710108489,7.420133114,0.02074256539,-7.3667202,1.475119948,2.704916954,-1.645511985,2.327610016
44073,-8.495849609,0.4601241648,-630.4202271,2.155118942,-0.7916283011,18.11220932,-5.904099941,0.1581870019,-0.01141164824,0.2227243185,5.934010029,0.01850985549,-6.703370094,1.475119948,6.357058048,-1.485306025,2.529731035
47326,-8.58946991,0.4685745239,-314.0092163,1.158839941,-0.4826456308,9.704153061,-4.795499802,2.715235949,-0.007064432371,0.175581947,6.135859966,0.01861584745,-7.065110207,1.475119948,2.792953968,-1.727115989,2.394241095
47491,-8.60147953,0.4854084253,-607.7352295,0.8935700059,-0.5406551361,16.57010841,-2.613002062,0.4801389873,-0.00520176813,0.09420911968,6.673950195,0.01938026026,-6.789680004,1.475119948,5.873806953,-1.490283966,2.327610016
47866,-8.662730217,0.4720670283,-469.6952209,0.8935700059,-0.7277568579,15.78784847,-3.951980114,0.1581870019,-0.007957735099,0.1340678036,6.470230103,0.019039765,-6.725049973,1.475119948,4.566846371,-1.658660054,2.595976114
47898,-8.414629936,0.4697984457,-313.6522217,0.8935700059,-0.6077318192,12.77692318,-2.933716059,1.761008978,-0.002862613881,0.1139205694,6.243209839,0.01913849637,-6.438990116,1.475119948,2.437333822,-1.527304053,2.512373924
47938,-8.865534782,0.4967670143,-209.8362274,0.8935700059,-0.3273638487,6.859065533,-1.909064054,0.6168810129,-0.004928153008,0.08674456924,6.324689865,0.01895584352,-7.081600189,1.475119948,2.137128353,-1.37469399,2.456604004
48132,-8.746459961,0.4835500419,-342.853241,1.736700058,-0.3972076178,9.737976074,-3.26967001,0.7343999743,-0.004908709321,0.1071204022,6.694210052,0.01966904663,-7.073719978,1.475119948,3.527271271,-1.586478949,2.471044064
50367,-8.555120468,0.4793897867,-472.6312256,0.8935700059,-0.4501160681,12.95234776,-4.288119793,0.1581870019,-0.008115142584,0.1436339617,5.678490162,0.01784525253,-6.87142992,1.475119948,4.606432438,-1.498852968,2.327610016
50516,-8.893574715,0.5229514241,-448.4282227,3.968533993,-0.3437483609,12.14886093,-2.29844594,1.917436004,-0.003967797384,0.1009596288,7.732645035,0.02015361376,-7.069039822,1.475119948,4.619760036,-1.485113978,2.519754887
50896,-8.869467735,0.5138231516,-414.9752197,1.448099971,-0.4352727234,11.61326504,-2.847193003,2.495105982,-0.004771905951,0.1275065243,6.334980011,0.01811270602,-7.617320061,1.475119948,4.15285635,-1.597723961,2.327610016
50897,-8.800149918,0.4898447692,-289.6632385,1.779356003,-0.3821770549,8.688448906,-2.026129961,0.5687919855,-0.005428561941,0.09177122265,6.50481987,0.01911580935,-7.299369812,1.475119948,2.949770689,-1.426100969,2.327610016
51556,-8.835221291,0.4701419771,-484.4962158,2.213694096,-0.6905426383,14.66665363,-3.696399927,1.871806026,-0.00526001351,0.1391475201,6.071350098,0.01767280512,-6.655069828,1.475119948,4.674497604,-1.664873004,2.57554698
51605,-8.755800247,0.4698503911,-381.9852295,2.215363979,-0.9433684349,16.07178497,-3.018419981,0.2624169886,-0.006386297755,0.1114482284,6.251180172,0.01773647033,-6.853519917,1.475119948,3.529594183,-1.582278013,2.429181099
54901,-8.693309784,0.4854444861,-248.0362244,0.8935700059,-0.4369349778,8.005743027,-3.761529922,4.042166233,-0.005787562113,0.1861671358,6.351449966,0.01888637058,-6.822669983,1.475119948,1.333115935,-1.523942947,2.327610016
61021,-8.670350075,0.4830074608,-398.5932312,0.8935700059,-0.8026396036,15.37752247,-3.257632971,0.1581870019,-0.006904174574,0.1183779687,5.501679897,0.01799954474,-7.20442009,1.475119948,3.938312531,-1.483276963,2.485922098
61899,-8.024129868,0.4574249089,-209.7182312,0.8935700059,-0.6758923531,10.26456642,-2.973347902,0.1581870019,-0.007764979731,0.1228364855,6.735630035,0.01982124709,-7.174900055,1.475119948,1.433957458,-1.516294956,2.423893929
62155,-8.45720005,0.4763313532,-437.399231,1.987421989,-0.5593156815,12.75975323,-1.587614059,0.9829369783,-0.003785151523,0.07307682931,6.580800056,0.01929375716,-7.103839874,1.475119948,3.891892672,-1.459434986,2.367932081
62276,-8.813639641,0.4856024086,-177.6872253,1.839789987,-0.5725042224,9.024689674,-2.521861076,0.6787170172,-0.004676013254,0.09319213033,6.456940174,0.01902894862,-7.519120216,1.475119948,1.469929338,-1.436197042,2.344449043
71245,-8.695079803,0.5010871291,-420.1382446,1.448099971,-0.6358688474,13.25751495,-1.411363006,0.7324169874,-0.002864313545,0.06996244937,6.163380146,0.01691898517,-7.022930145,1.475119948,4.181864738,-1.565472007,2.327610016
73281,-8.789299965,0.5010330677,-223.7782288,4.1291852,-0.1909268498,6.120941162,-1.369909048,0.4923079908,-0.002113367198,0.05291133374,7.515942097,0.02178563178,-6.914080143,1.475119948,2.262102604,-1.555109024,2.448404074
73282,-8.649490356,0.4695990384,-297.972229,2.90060997,-0.6582652926,13.29948807,-2.308271885,0.7335249782,-0.005386536941,0.0970146656,6.471950054,0.01873450726,-6.962080002,1.475119948,2.888209581,-1.581437945,2.627108097
73669,-8.704719543,0.5150333047,-304.0342407,1.448099971,-0.3925758004,8.831066132,-1.376433015,3.333506107,-0.001503198524,0.1098910049,7.020229816,0.01917757653,-7.116280079,1.475119948,3.051695108,-1.346055984,2.327610016
73670,-7.565539837,0.4495569766,-429.2412415,0.8935700059,-0.8894761205,14.92392349,-2.950766087,2.197145939,-0.005176396575,0.1330194324,6.139070034,0.01841938123,-6.788809776,1.475119948,3.798003912,-1.52867496,2.440378904
73671,-8.805780411,0.5325176716,-150.8206482,2.64545989,-0.3163408339,5.754394531,-4.39425993,0.6299409866,-0.007872262038,0.161603108,6.363619804,0.01919649355,-8.354950905,2.076539993,0.03390525281,-1.518257022,2.327610016
73674,-8.915312767,0.500995636,-331.3308411,3.925385952,-0.7095857859,14.69660664,-4.040800095,0.4147349894,-0.008054212667,0.1567190737,6.848120213,0.02059183456,-6.699590206,1.475119948,2.982749939,-1.57892096,2.583792925
83975,-8.664150238,0.4777552783,-285.9692383,2.123887062,-0.7187543511,12.55604744,-4.902329922,0.1581870019,-0.009285519831,0.1811293364,6.042319775,0.01820639521,-6.943079948,1.475119948,2.484841585,-1.422996044,2.357201099
84098,-8.687919617,0.4771812558,-165.0572357,1.907649994,-0.3550204933,6.342038155,-4.490469933,1.494706035,-0.008109916933,0.1797468662,6.000229836,0.0182928592,-6.955629826,1.475119948,1.641703606,-1.457625031,2.482063055
86102,-8.640979767,0.4562898874,-372.323822,2.136615038,-1.043315411,17.19542694,-4.542270184,3.777925968,-0.006082492881,0.1939367056,5.45277977,0.01679661684,-7.232610226,1.475119948,2.754043102,-1.263596058,2.327610016
86138,-8.766059875,0.4869507849,-606.4572144,1.898113012,-0.6358977556,17.01646996,-3.220774889,2.554205894,-0.004873389844,0.1303817332,6.917850018,0.01903245784,-7.081029892,1.475119948,6.199552059,-1.445662975,2.468528986
86173,-8.479590416,0.4868699014,-377.6878357,0.8935700059,-0.7040117979,14.0192337,-1.679533005,0.9846000075,-0.003802880412,0.08154318482,6.209350109,0.01850630902,-8.838354111,2.076539993,0.03390525281,-1.494820952,2.327610016
86298,-8.66215992,0.4896510243,-169.4762268,4.064796925,-0.2280717939,5.252167702,-2.611984968,0.7462930083,-0.005604998209,0.1045551449,7.834290981,0.02076036483,-7.178390026,1.475119948,0.8451320529,-1.445323944,2.393651009
86367,-8.672940254,0.470266521,-189.3872375,0.8935700059,-0.4694301188,8.051620483,-1.305753946,2.087196112,-0.002308275318,0.08292146772,6.19246006,0.01862008311,-6.889589787,1.475119948,0.4375186861,-1.465947032,2.463506937
86370,-8.944917679,0.4777908027,-578.5002441,0.8935700059,-0.8591009974,17.63269997,-1.362769961,0.6051399708,-0.002481842414,0.06481977552,5.989990234,0.0176263079,-6.967619896,1.475119948,5.382487774,-1.534062028,2.496313095
86398,-8.656060219,0.4709754586,-313.6672363,0.8935700059,-0.8145270944,13.10151196,-2.444580078,0.8832970262,-0.004068003036,0.08871727437,6.215410233,0.01969509944,-6.887000084,1.475119948,2.971902132,-1.55252099,2.59531498
86414,-8.538160324,0.4730600715,-368.9562378,0.8935700059,-0.6871848702,12.63201714,-5.562419891,0.1581870019,-0.007985147648,0.169917196,6.426710129,0.01951682381,-7.041450024,1.475119948,2.750444889,-1.62323904,2.475615978
86426,-7.593880177,0.4496809542,-966.5322266,0.8935700059,-1.10714066,27.1674881,-3.065521955,0.1581870019,-0.006860651076,0.1122825742,6.42343998,0.01936987415,-6.420330048,1.475119948,8.892383575,-1.28472805,2.528744936
86453,-8.765099525,0.5127620101,-143.3238373,4.342395782,-0.3144596219,6.210038662,-2.620199919,0.3122830093,-0.006508788094,0.1108133495,7.896865845,0.02138690837,-8.842248917,2.076539993,0.03390525281,-1.487874031,2.327610016
89594,-8.937850952,0.4895780087,-480.4082336,1.962553978,-0.7590932846,15.43221092,-3.424590111,0.5943570137,-0.005571633112,0.1098488867,6.72495985,0.01920097321,-7.243569851,1.475119948,4.785322666,-1.482342005,2.376064062
91581,-8.890699387,0.4777158499,-300.4172363,2.211462975,-0.6201314926,11.36933994,-1.90061903,1.899626017,-0.002903461689,0.09324462712,6.363739967,0.01880940795,-6.684860229,1.475119948,1.331218362,-1.238608956,2.586899042
91699,-8.536170006,0.470677644,-329.650238,0.8935700059,-0.9068398476,14.74929523,-1.514507055,6.064916134,0.00122642098,0.1725055873,5.67745018,0.01817364246,-6.953979969,1.475119948,1.842882037,-1.491837978,2.599448919
91739,-8.711870193,0.4931269586,-205.4482727,0.8935700059,-0.468659848,8.874168396,-3.627619982,0.1955150068,-0.007620547898,0.1380701512,5.616069794,0.01816191524,-8.839816093,2.076539993,0.03390525281,-1.493495941,2.327610016
91744,-7.789599895,0.4486301243,-379.5262451,0.8935700059,-0.5602129698,11.31182289,-1.135900021,3.598105907,-0.0008541171555,0.1118071452,6.294380188,0.01931536384,-7.084010124,1.475119948,3.379278183,-1.477113962,2.327610016
91745,-8.611809731,0.4767398536,-200.0416565,0.8935700059,-0.3764882386,8.13186264,-2.092716932,2.236325979,-0.002214972861,0.1056427211,6.006919861,0.01861516945,-7.022329807,1.475119948,1.105189562,-1.555022955,2.34214592
91751,-8.418450356,0.4742519259,-212.6832275,0.8935700059,-0.2510358989,6.006394863,-5.089000225,0.5056909919,-0.00936459098,0.1939711273,5.959320068,0.01860599406,-6.713749886,1.475119948,1.435647964,-1.575312018,2.392708063
91753,-8.474309921,0.4727404118,-496.8492432,1.60562098,-0.7242175341,14.81896114,-3.217745066,0.3653149903,-0.006386408117,0.114559941,6.482170105,0.01959290728,-6.779850006,1.475119948,4.283106327,-1.622979999,2.611495018
91754,-8.615810394,0.485589534,-309.9242249,0.8935700059,-0.365680784,9.04327774,-1.332463026,2.508896112,-0.001932065701,0.09529680759,6.619740009,0.01946556196,-6.984350204,1.475119948,2.558649302,-1.480342984,2.327610016
91757,-8.596409798,0.4948633909,-322.6802368,4.347196102,-0.3157564998,8.977760315,-2.359447956,0.5659530163,-0.00571790617,0.09975990653,7.389249802,0.02169425599,-6.708879948,1.475119948,2.94489646,-1.419648051,2.697524071
91762,-8.624070168,0.4699253142,-395.8252258,0.8935700059,-1.040296316,16.62238121,-1.39001298,1.939139962,-0.0005255399738,0.08042110503,5.558959961,0.01766353473,-6.877089977,1.475119948,3.675430298,-1.573423982,2.404263973
91773,-8.681440353,0.5035108924,-417.5202332,4.022418976,-0.8054571152,15.3770771,-2.79656601,0.4446530044,-0.006800534669,0.1179435253,7.961318016,0.02094930224,-7.029409885,1.475119948,3.184057474,-1.426916957,2.327610016
91774,-8.943466187,0.510324657,-366.603241,2.201425076,-0.4372332394,10.85194111,-5.576029778,0.1581870019,-0.01094668079,0.2112174928,6.196020126,0.0183954481,-7.309160233,1.475119948,3.673189878,-1.624153972,2.327610016
93516,-8.790639877,0.5037032366,-104.9552307,2.581449986,-0.1937116832,4.116275787,-1.721349001,0.5853160024,-0.004973483738,0.0852093026,6.364280224,0.01894133911,-8.842440605,2.076539993,0.03390525281,-1.488708019,2.327610016
104926,-8.665249825,0.4635964632,-423.1472168,1.920820951,-0.5648618937,12.59168053,-2.787925005,0.1603800058,-0.006593660917,0.1066372246,5.940159798,0.0183250457,-6.724860191,1.475119948,3.279572964,-1.54360199,2.381737947
107646,-8.648389816,0.4702327549,-258.3892212,1.467658997,-0.2569960654,7.138122559,-6.447490215,0.1581870019,-0.01179458108,0.2293703556,6.042709827,0.01810936816,-6.837100029,1.475119948,2.005362511,-1.466019034,2.518548012
107720,-8.456529617,0.4617086649,-137.8262329,3.377574921,-0.2093565613,4.518923283,-3.665299892,0.2703480124,-0.008495799266,0.1492352933,6.19012022,0.01899261959,-6.822599888,1.475119948,0.9717124701,-1.488922,2.327610016
107760,-8.711000443,0.4795260727,-257.7374268,0.8935700059,-0.6585924029,11.42586136,-2.602072001,0.2707819939,-0.005407571793,0.09054847807,6.564849854,0.01940439455,-7.11882019,1.475119948,2.090586185,-1.484513044,2.528645992
114994,-8.706259727,0.492447257,-230.7936554,1.236789942,-0.5101659894,9.556099892,-9.762490273,0.1581870019,-0.01874729991,0.3503772914,5.432179928,0.01787032373,-8.844054222,2.076539993,0.03390525281,-1.485638976,2.327610016
153909,-8.859101295,0.4736116529,-534.8292236,1.95096004,-0.7780216336,16.26933098,-2.228383064,1.132573962,-0.004057745915,0.09321183711,6.076779842,0.0182086546,-6.789730072,1.475119948,4.660642147,-1.472795963,2.506409883
158076,-8.907236099,0.4741820395,-208.3368225,3.135010004,-0.4609422088,8.852724075,-1.888268948,0.2706010044,-0.004715692252,0.08107319474,6.558469772,0.01942829974,-7.273220062,1.475119948,0.9457651377,-1.335993052,2.477395058
178795,-8.549429893,0.4897100925,-258.2642212,4.052255154,-0.3437705934,7.855199814,-2.623495102,0.5400149822,-0.005491714459,0.1048845947,8.051163673,0.0214171689,-6.863739967,1.475119948,2.30208087,-1.499807954,2.615479946
188653,-8.836948395,0.5104324222,-340.0162354,1.716223955,-0.6975624561,12.73303604,-1.238718033,1.193804979,-0.002053784439,0.06804034859,6.32159996,0.01838304102,-7.158780098,1.475119948,3.24063015,-1.362069011,2.327610016
213012,-8.398173332,0.4913059473,-460.3742371,4.327814102,-0.7108876109,14.70332813,-2.60581708,0.451225996,-0.005948009435,0.107609652,8.083164215,0.02290598676,-6.916059971,1.475119948,4.005682468,-1.681900024,2.575052977
213021,-8.712309837,0.4741063118,-384.8112183,1.693573952,-0.424613446,10.73903465,-1.256777048,2.736850023,0.0002054086945,0.09096062928,6.173620224,0.01896372065,-6.933269978,1.475119948,3.896206856,-1.521106005,2.530396938
443046,-7.478549957,0.4253365099,-872.8878174,0.8935700059,-2.036349297,36.98999023,-4.425600052,0.1581870019,-0.01009470876,0.1792774796,6.682549953,0.02021225542,-7.070040226,1.475119948,5.376171589,-1.334501982,2.327610016
616765,-8.922860146,0.492787838,-748.2422485,1.199830055,-1.040378571,22.08067322,-1.745970011,0.212492004,-0.005309037399,0.08530215174,6.502230167,0.01867214218,-7.232759953,1.475119948,5.823507309,-1.703277946,2.327610016
3000605,-8.736610413,0.4855289161,-348.4272156,0.8935700059,-0.5998245478,11.10315323,-2.225063086,3.15625596,-0.0001426611125,0.1331910491,6.237520218,0.01880780235,-7.137239933,1.475119948,2.654640436,-1.353006959,2.653126001
3032791,-8.711440086,0.4672155678,-335.5142212,1.889858961,-0.6721613407,13.18545723,-3.539700031,1.474555016,-0.006735356525,0.1500410885,5.569169998,0.01771598868,-7.006159782,1.475119948,3.235818624,-1.402667046,2.492067099
3034285,-8.536669731,0.4602510929,-149.7398224,1.184309959,-0.3567209244,5.840764046,-1.787690997,0.6584299803,-0.004944912624,0.08776287735,6.653800011,0.01881428063,-6.526060104,1.475119948,0.6838915944,-1.480767012,2.484442949
4228010,-8.959259987,0.5090677738,-287.1802368,1.448099971,-0.4776076674,9.544858932,-6.983449936,0.1581870019,-0.01341526024,0.2423018366,6.025420189,0.01746875606,-6.598320007,1.475119948,2.980218887,-1.455834031,2.514242887
5281872,-8.497550011,0.4926367998,-517.0172119,1.448305011,-0.7182068825,15.52008629,-2.366250992,3.517986059,-0.001728841569,0.1248105839,6.438759804,0.016674079,-6.986410141,1.475119948,4.214875221,-1.52354002,2.476026058
5281873,-8.871827126,0.5286256671,-223.4918365,3.660764933,-0.3155043721,8.38578701,-1.461663008,0.533550024,-0.003347194521,0.06807046384,7.444643974,0.0203832835,-8.144374847,1.973554969,0.0332374014,-1.467506051,2.327610016
5281875,-8.715200424,0.4926496148,-514.3752441,3.801151991,-0.6556748748,14.95718765,-2.584372997,1.143759966,-0.005406516604,0.1029820219,7.474232197,0.02093618363,-6.989590168,1.475119948,3.210451365,-1.428998947,2.500294924
5284462,-8.894053459,0.551476419,-128.1358337,4.350580215,-0.1919461042,4.56884861,-3.292185068,0.5625540018,-0.007251926232,0.1354507357,6.898149967,0.02069524489,-8.163834572,1.475119948,0.2019293457,-1.638893962,2.327610016
5361250,-8.600939751,0.4872050285,-236.1334229,0.8935700059,-0.6142980456,10.82917404,-1.876088023,4.078556061,-0.001776020741,0.1332212985,6.42497015,0.01950877532,-6.951660156,1.475119948,1.499306321,-1.496230006,2.46982193
5364079,-8.791139603,0.4786465168,-512.6842041,1.937433004,-0.7121392488,15.37445831,-1.37134099,4.868115902,-3.9929786e-05,0.1462263912,6.414869785,0.01882089674,-7.092269897,1.475119948,5.086456299,-1.465906024,2.367347956
5366286,-8.77507019,0.4854103029,-274.9642334,0.8935700059,-0.7313522696,11.93819237,-2.93048501,1.917745948,-0.004587046802,0.1209342405,5.265349865,0.01694695465,-7.428060055,1.475119948,2.256647825,-1.489308,2.327610016
5371560,-8.674610138,0.476257354,-368.2962341,0.8935700059,-0.9120739698,15.39640427,-2.460402012,0.1941999942,-0.005956951529,0.1012203023,6.22205019,0.01842639223,-7.218939781,1.475119948,3.673905611,-1.541779995,2.353388071
5372405,-8.81564045,0.4842431545,-363.7262268,0.8935700059,-0.6282052994,11.60356998,-1.191105008,1.856436014,-0.001011750894,0.07345819473,6.32930994,0.01912266389,-7.031149864,1.475119948,3.705640554,-1.459202051,2.43520093
5372477,-8.725509644,0.4784398973,-382.4272156,0.8935700059,-0.8058638573,15.07817173,-5.721720219,0.1581870019,-0.01106717251,0.2049052864,6.181769848,0.01882899925,-6.767049789,1.475119948,3.573763847,-1.470607996,2.521212101
5463781,-8.61149025,0.4695241153,-350.0102234,1.937597036,-0.5240644217,11.53608513,-3.625659943,0.3529630005,-0.008704329841,0.1454515904,6.977379799,0.01917001605,-6.919909954,1.475119948,1.926704168,-1.572247982,2.468041897
5485188,-8.584340096,0.4793846011,-500.3402405,0.8935700059,-0.8707036376,16.55252457,-1.97725594,4.61195612,0.001349692349,0.1692930907,6.214859962,0.01801917329,-7.277480125,1.475119948,4.972758293,-1.66423595,2.417908907
5821911,-8.724189758,0.5246732831,-193.6172333,3.386364937,-0.4178670347,8.029374123,-1.322033048,1.160830975,-0.001368189696,0.07206273079,6.86067009,0.01932284795,-7.991326809,1.475119948,0.1840292662,-1.437875032,2.327610016
5842000,-8.901642799,0.4810575247,-376.2452393,1.797592044,-0.6129452586,12.51458645,-1.69075799,0.7210940123,-0.004440565594,0.08254501224,6.159369946,0.01929009333,-6.970900059,1.475119948,2.633007288,-1.533030987,2.444999933
5889665,-7.939209938,0.4492822289,-291.3082275,0.8935700059,-0.7880660892,12.8743639,-4.466350079,1.074964046,-0.007858132012,0.1690821052,5.87635994,0.01846351847,-6.972579956,1.475119948,2.466205597,-1.422374964,2.454391003
6002001,-8.500849724,0.4787647426,-414.9712219,2.018650055,-0.541223526,12.12533951,-2.547359943,0.9496819973,-0.005125821102,0.1045571193,6.8832798,0.01897978783,-7.422379971,1.475119948,3.466134787,-1.420819044,2.400326014
6035169,-8.513810158,0.4835597873,-290.2902222,4.02989912,-0.6248761415,11.35198498,-2.479968071,0.7170619965,-0.004810249899,0.09529715776,7.640068054,0.02008848637,-7.01624012,1.475119948,2.0992558,-1.322211981,2.409320116
6165177,-8.776949883,0.4944682717,-216.2112274,4.050870895,-0.3518994451,7.134702206,-2.759442091,0.1581870019,-0.007037724368,0.1174759865,8.07308197,0.02120000497,-6.94012022,1.475119948,1.854216576,-1.381649017,2.501872063
6386307,-8.695730209,0.4865198731,-648.34021,2.170756102,-0.6942136884,17.99646187,-6.351620197,0.1581870019,-0.0125488257,0.2479860485,5.947740078,0.01874715276,-6.867849827,1.475119948,5.538977146,-1.603839993,2.513349056
6434236,-8.534310341,0.4761456251,-478.6732178,1.42610395,-0.5856590867,13.80625725,-5.042930126,0.7308729887,-0.009309618734,0.1831520796,5.727729797,0.01834519394,-7.203179836,1.475119948,4.399292469,-1.686751008,2.474812031
6435500,-8.765720367,0.480720371,-595.6332397,1.962375998,-0.9903284311,19.74477959,-3.150198936,0.3714889884,-0.006191492546,0.113301903,6.674499989,0.0198695641,-6.706230164,1.475119948,4.946280956,-1.520805955,2.372289896
6440554,-8.492609978,0.4705863893,-531.9092407,0.8935700059,-0.8540744781,17.68198586,-1.630458951,1.259289026,-0.002124618273,0.07545784861,6.267620087,0.01934690028,-7.27989006,1.475119948,5.391666889,-1.634451032,2.430990934
6440557,-8.480899811,0.4671246707,-260.6672363,0.8935700059,-0.7604805827,12.31577587,-2.578037024,1.24672997,-0.004293206614,0.09788736701,6.210269928,0.01906146668,-7.092450142,1.475119948,1.222634077,-1.554756045,2.459383965
6442842,-8.674949646,0.4776685536,-370.1372375,1.388144016,-0.7428326607,12.90334797,-3.127844095,2.431885958,-0.005125158466,0.1286995709,6.416769981,0.01901840232,-7.043469906,1.475119948,2.85104084,-1.676812053,2.349504948
6540498,-8.016830444,0.4516320527,-745.8052368,3.501164913,-1.008847952,22.36491013,-4.974649906,0.1581870019,-0.01019287948,0.1911328137,6.324029922,0.01914807223,-6.911550045,1.475119948,6.702384949,-1.307041049,2.486146927
9570071,-8.589349747,0.4724602699,-305.6376648,1.833850026,-0.5389297605,11.29685497,-2.226120949,2.14737606,-0.003661129856,0.1051647142,6.452390194,0.0191207584,-7.330110073,1.475119948,0.2108761966,-1.479892015,2.429195881
9576037,-8.42016983,0.4944144785,-658.2982178,4.031830788,-0.7005611658,18.56520081,-2.523967981,0.3348129988,-0.005644287448,0.1021582708,7.986933231,0.02103343047,-7.08299017,1.475119948,5.030712128,-1.398216963,2.467184067
9576412,-8.388600349,0.4834873378,-163.8818359,0.8935700059,-0.4349267781,7.205175877,-3.769540071,1.594365954,-0.005659167189,0.1340406686,5.920919895,0.01812404394,-8.836009026,2.076539993,0.03390525281,-1.480234027,2.327610016
9595287,-8.707300186,0.4847223461,-334.9154053,0.8935700059,-0.8508009315,14.21512508,-2.860729933,2.032995939,-0.005089290906,0.1288689375,5.267169952,0.01697993092,-7.440169811,1.475119948,2.255237341,-1.48131299,2.327610016
